Id,Score
658576,4.0
658580,4.0
658581,5.0
658587,5.0
658601,4.0
658609,5.0
658614,5.0
658616,5.0
658628,5.0
658640,4.0
658647,3.0
658658,5.0
658661,2.0
658663,5.0
658681,3.0
658689,1.0
658694,4.0
658698,4.0
658707,4.0
658715,4.0
658716,3.0
658727,5.0
658729,3.0
658730,2.0
658736,5.0
658740,4.0
658748,5.0
658754,4.0
658763,4.0
658771,5.0
658776,3.0
658781,5.0
658784,4.0
658797,4.0
658798,4.0
658799,5.0
658804,5.0
658815,4.0
658833,4.0
658836,4.0
658837,4.0
658842,5.0
658845,3.0
658857,1.0
658863,4.0
658867,4.0
658879,4.0
658883,5.0
658889,3.0
658910,5.0
658917,5.0
658924,5.0
658934,5.0
658941,5.0
658942,5.0
658945,5.0
658959,4.0
658969,4.0
658973,4.0
658982,5.0
658983,2.0
659004,5.0
659009,5.0
659017,3.0
659019,4.0
659023,5.0
659029,1.0
659035,4.0
659042,5.0
659056,4.0
659057,5.0
659065,5.0
659074,5.0
659076,4.0
659083,4.0
659084,5.0
659089,4.0
659093,5.0
659095,4.0
659123,3.0
659124,4.0
659133,5.0
659140,3.0
659143,4.0
659148,5.0
659153,5.0
659159,5.0
659163,5.0
659168,4.0
659173,5.0
659177,5.0
659182,5.0
659183,3.0
659187,5.0
659191,1.0
659192,4.0
659194,5.0
659196,4.0
659199,5.0
659205,5.0
659209,4.0
659210,5.0
659211,5.0
659214,3.0
659219,4.0
659221,3.0
659227,4.0
659228,4.0
659238,4.0
659244,5.0
659245,4.0
659246,1.0
659252,3.0
659261,3.0
659274,4.0
659275,4.0
659277,3.0
659278,1.0
659282,4.0
659284,4.0
659287,4.0
659290,4.0
659292,5.0
659300,4.0
659301,4.0
659307,4.0
659310,4.0
659311,4.0
659338,3.0
659339,4.0
659345,5.0
659351,5.0
659353,4.0
659356,4.0
659369,5.0
659370,5.0
659373,3.0
659377,2.0
659378,4.0
659387,4.0
659394,5.0
659396,5.0
659403,4.0
659404,3.0
659424,5.0
659425,5.0
659437,4.0
659441,4.0
659454,5.0
659463,4.0
659466,5.0
659476,4.0
659480,5.0
659487,5.0
659510,5.0
659515,4.0
659518,1.0
659521,4.0
659530,5.0
659532,1.0
659535,5.0
659536,5.0
659541,5.0
659545,5.0
659550,4.0
659552,5.0
659557,4.0
659561,5.0
659566,3.0
659571,5.0
659578,2.0
659584,5.0
659588,4.0
659593,5.0
659600,4.0
659601,4.0
659602,5.0
659606,4.0
659607,5.0
659612,2.0
659618,5.0
659619,4.0
659623,5.0
659626,5.0
659632,3.0
659635,4.0
659644,4.0
659646,5.0
659648,4.0
659650,5.0
659660,5.0
659666,4.0
659672,4.0
659673,5.0
659689,3.0
659690,5.0
659713,5.0
659720,4.0
659721,5.0
659729,4.0
659734,4.0
659743,5.0
659754,5.0
659757,5.0
659764,5.0
659768,4.0
659769,5.0
659778,5.0
659798,5.0
659801,5.0
659805,4.0
659808,4.0
659809,4.0
659820,5.0
659834,4.0
659837,5.0
659838,4.0
659840,4.0
659844,5.0
659849,5.0
659853,5.0
659854,4.0
659856,5.0
659858,5.0
659865,5.0
659868,4.0
659872,5.0
659874,5.0
659875,5.0
659876,5.0
659895,3.0
659899,4.0
659900,4.0
659906,1.0
659911,5.0
659912,5.0
659915,4.0
659919,4.0
659922,5.0
659930,1.0
659932,5.0
659963,5.0
659964,5.0
659966,5.0
659968,5.0
659988,5.0
659989,5.0
659992,4.0
659998,4.0
660002,5.0
660004,4.0
660005,3.0
660020,5.0
660028,4.0
660029,4.0
660032,4.0
660035,5.0
660036,4.0
660043,5.0
660054,5.0
660066,5.0
660067,4.0
660071,4.0
660072,4.0
660080,1.0
660085,1.0
660087,4.0
660096,5.0
660099,5.0
660108,5.0
660124,4.0
660133,4.0
660157,4.0
660187,4.0
660193,5.0
660208,4.0
660210,5.0
660221,5.0
660226,4.0
660229,5.0
660235,4.0
660236,4.0
660240,4.0
660244,5.0
660248,4.0
660249,4.0
660252,4.0
660254,4.0
660255,4.0
660260,4.0
660261,5.0
660268,5.0
660271,5.0
660280,4.0
660288,4.0
660296,5.0
660310,5.0
660311,5.0
660316,5.0
660330,4.0
660331,4.0
660333,5.0
660340,5.0
660356,4.0
660359,4.0
660367,4.0
660376,4.0
660389,3.0
660390,5.0
660393,5.0
660404,5.0
660405,5.0
660417,5.0
660433,4.0
660434,4.0
660442,5.0
660452,4.0
660453,4.0
660455,4.0
660456,4.0
660459,4.0
660464,5.0
660465,5.0
660473,4.0
660475,4.0
660482,4.0
660484,5.0
660487,5.0
660493,5.0
660494,4.0
660497,5.0
660503,4.0
660504,4.0
660507,5.0
660508,4.0
660510,4.0
660511,4.0
660522,2.0
660543,4.0
660546,4.0
660547,4.0
660550,4.0
660551,4.0
660558,5.0
660586,4.0
660590,5.0
660591,5.0
660594,4.0
660599,5.0
660602,5.0
660608,5.0
660609,4.0
660612,5.0
660614,4.0
660616,4.0
660619,5.0
660621,5.0
660631,5.0
660636,5.0
660638,4.0
660641,5.0
660643,4.0
660645,4.0
660647,3.0
660648,5.0
660650,5.0
660652,4.0
660660,4.0
660664,5.0
660668,4.0
660673,5.0
660681,4.0
660690,4.0
660695,4.0
660708,4.0
660709,5.0
660721,5.0
660722,4.0
660727,3.0
660728,4.0
660742,5.0
660743,5.0
660744,5.0
660745,5.0
660750,5.0
660757,4.0
660762,4.0
660765,4.0
660775,5.0
660783,5.0
660791,4.0
660798,5.0
660801,4.0
660813,5.0
660817,4.0
660821,4.0
660823,5.0
660834,4.0
660846,5.0
660848,4.0
660852,4.0
660868,5.0
660869,5.0
660871,4.0
660880,4.0
660882,4.0
660900,5.0
660904,4.0
660912,5.0
660913,5.0
660919,5.0
660922,5.0
660931,5.0
660933,5.0
660940,5.0
660944,4.0
660956,3.0
660957,5.0
660968,4.0
660972,5.0
660974,5.0
660978,4.0
660982,5.0
660983,5.0
660993,4.0
661004,5.0
661007,3.0
661009,5.0
661024,4.0
661025,5.0
661030,4.0
661031,3.0
661036,5.0
661037,5.0
661041,4.0
661053,4.0
661059,3.0
661075,3.0
661078,5.0
661086,4.0
661104,4.0
661106,4.0
661119,4.0
661128,4.0
661130,5.0
661135,4.0
661136,4.0
661137,3.0
661141,4.0
661145,5.0
661150,4.0
661151,1.0
661160,5.0
661161,1.0
661166,4.0
661171,5.0
661181,5.0
661184,5.0
661191,5.0
661193,4.0
661195,5.0
661215,4.0
661217,5.0
661223,5.0
661225,5.0
661227,4.0
661232,5.0
661236,4.0
661240,3.0
661242,5.0
661246,5.0
661251,3.0
661252,4.0
661264,5.0
661266,4.0
661267,3.0
661281,5.0
661282,4.0
661284,3.0
661285,4.0
661286,4.0
661291,4.0
661298,3.0
661299,4.0
661301,5.0
661309,4.0
661314,4.0
661321,5.0
661322,5.0
661337,5.0
661341,4.0
661345,5.0
661351,4.0
661370,4.0
661372,5.0
661383,4.0
661385,5.0
661391,5.0
661403,4.0
661409,4.0
661415,4.0
661416,5.0
661428,5.0
661437,5.0
661442,3.0
661443,5.0
661446,4.0
661470,4.0
661475,4.0
661480,5.0
661481,5.0
661488,4.0
661490,4.0
661495,5.0
661497,4.0
661504,5.0
661515,5.0
661529,3.0
661531,4.0
661532,3.0
661539,5.0
661544,5.0
661548,4.0
661564,4.0
661568,4.0
661569,1.0
661574,5.0
661575,5.0
661578,4.0
661583,5.0
661588,5.0
661598,5.0
661607,5.0
661609,5.0
661614,3.0
661628,3.0
661629,3.0
661630,4.0
661632,4.0
661641,2.0
661643,3.0
661645,5.0
661646,4.0
661649,4.0
661653,4.0
661656,5.0
661667,4.0
661681,5.0
661682,4.0
661686,3.0
661688,4.0
661701,4.0
661705,4.0
661706,4.0
661708,4.0
661709,4.0
661710,4.0
661715,4.0
661732,4.0
661740,5.0
661746,4.0
661747,5.0
661748,1.0
661751,4.0
661759,3.0
661761,5.0
661763,4.0
661766,4.0
661782,4.0
661794,5.0
661798,5.0
661802,5.0
661813,5.0
661814,5.0
661829,4.0
661837,4.0
661841,3.0
661843,5.0
661844,4.0
661846,5.0
661859,3.0
661860,4.0
661872,5.0
661883,5.0
661886,5.0
661887,4.0
661889,4.0
661890,5.0
661907,5.0
661908,5.0
661909,5.0
661911,4.0
661920,4.0
661924,4.0
661926,5.0
661931,4.0
661932,4.0
661935,3.0
661940,4.0
661947,5.0
661950,3.0
661957,4.0
661958,4.0
661963,5.0
661965,4.0
661966,5.0
661973,4.0
661976,5.0
661978,5.0
661998,4.0
661999,5.0
662000,5.0
662013,5.0
662014,5.0
662016,4.0
662018,5.0
662020,5.0
662026,4.0
662027,5.0
662030,4.0
662042,4.0
662050,4.0
662054,4.0
662058,5.0
662059,3.0
662061,1.0
662066,4.0
662068,5.0
662080,4.0
662095,4.0
662112,3.0
662122,5.0
662123,5.0
662125,5.0
662133,4.0
662134,4.0
662136,3.0
662141,4.0
662148,4.0
662158,5.0
662162,5.0
662165,5.0
662177,5.0
662187,4.0
662192,4.0
662194,4.0
662201,4.0
662206,5.0
662207,4.0
662208,5.0
662223,4.0
662226,5.0
662227,4.0
662228,5.0
662229,4.0
662236,5.0
662237,5.0
662238,5.0
662240,4.0
662254,1.0
662272,4.0
662281,4.0
662287,4.0
662288,5.0
662291,4.0
662297,5.0
662298,4.0
662304,4.0
662313,5.0
662314,3.0
662315,4.0
662318,4.0
662331,5.0
662343,5.0
662352,3.0
662357,5.0
662363,4.0
662367,5.0
662370,4.0
662372,4.0
662375,4.0
662380,5.0
662383,5.0
662386,4.0
662390,5.0
662391,4.0
662418,4.0
662425,4.0
662435,5.0
662453,5.0
662455,5.0
662460,5.0
662466,5.0
662468,3.0
662470,4.0
662482,2.0
662491,5.0
662493,4.0
662494,4.0
662496,4.0
662504,5.0
662521,5.0
662527,4.0
662535,4.0
662536,4.0
662541,5.0
662553,4.0
662563,5.0
662565,5.0
662570,4.0
662572,4.0
662574,5.0
662575,5.0
662592,5.0
662596,4.0
662630,5.0
662633,4.0
662637,5.0
662645,5.0
662646,5.0
662651,4.0
662655,4.0
662663,5.0
662669,5.0
662670,5.0
662675,5.0
662677,5.0
662681,5.0
662685,3.0
662697,5.0
662706,5.0
662707,4.0
662709,5.0
662711,4.0
662718,5.0
662726,5.0
662729,5.0
662730,5.0
662731,5.0
662739,5.0
662743,5.0
662744,5.0
662745,4.0
662751,4.0
662776,5.0
662791,5.0
662792,4.0
662793,5.0
662798,5.0
662804,4.0
662806,4.0
662825,5.0
662829,5.0
662832,5.0
662834,5.0
662845,4.0
662851,5.0
662866,4.0
662876,5.0
662883,3.0
662885,5.0
662888,4.0
662895,4.0
662899,3.0
662908,5.0
662909,5.0
662910,5.0
662913,4.0
662914,5.0
662915,4.0
662916,5.0
662918,3.0
662928,4.0
662937,5.0
662940,5.0
662947,5.0
662954,4.0
662957,5.0
662959,5.0
662968,5.0
662974,4.0
662980,2.0
662981,4.0
662983,5.0
662986,5.0
662996,4.0
662997,5.0
663014,5.0
663028,3.0
663034,5.0
663035,4.0
663037,5.0
663041,5.0
663050,4.0
663052,4.0
663054,5.0
663057,5.0
663063,4.0
663065,5.0
663070,5.0
663072,4.0
663076,5.0
663080,4.0
663095,4.0
663098,5.0
663101,4.0
663105,5.0
663111,3.0
663114,5.0
663118,5.0
663126,4.0
663130,4.0
663139,5.0
663150,5.0
663152,4.0
663161,5.0
663165,4.0
663171,5.0
663189,5.0
663199,3.0
663200,5.0
663201,5.0
663206,5.0
663207,5.0
663221,2.0
663227,3.0
663241,5.0
663243,5.0
663245,5.0
663254,4.0
663264,5.0
663265,4.0
663266,1.0
663279,4.0
663292,3.0
663294,5.0
663298,4.0
663301,5.0
663306,4.0
663312,4.0
663314,5.0
663334,5.0
663337,5.0
663355,5.0
663362,5.0
663363,4.0
663364,4.0
663371,5.0
663398,5.0
663413,4.0
663421,4.0
663432,5.0
663436,4.0
663447,4.0
663450,3.0
663452,4.0
663454,4.0
663456,5.0
663458,5.0
663460,4.0
663464,4.0
663466,3.0
663467,5.0
663470,5.0
663493,4.0
663497,5.0
663516,5.0
663520,4.0
663527,4.0
663531,4.0
663534,4.0
663552,4.0
663555,5.0
663559,4.0
663565,2.0
663569,5.0
663572,4.0
663574,5.0
663576,5.0
663577,4.0
663579,5.0
663581,3.0
663592,4.0
663595,5.0
663604,3.0
663605,4.0
663607,4.0
663609,5.0
663614,3.0
663617,4.0
663618,4.0
663628,5.0
663638,4.0
663645,4.0
663654,1.0
663659,5.0
663666,4.0
663669,4.0
663670,4.0
663673,4.0
663688,4.0
663694,4.0
663705,4.0
663713,5.0
663718,4.0
663720,5.0
663726,4.0
663730,5.0
663733,4.0
663736,5.0
663738,5.0
663743,5.0
663745,5.0
663747,3.0
663762,5.0
663767,5.0
663769,4.0
663772,4.0
663775,5.0
663779,5.0
663784,4.0
663789,4.0
663805,4.0
663807,5.0
663810,5.0
663818,5.0
663820,5.0
663821,5.0
663824,4.0
663831,4.0
663832,5.0
663836,4.0
663839,5.0
663841,5.0
663858,4.0
663859,5.0
663872,5.0
663879,4.0
663892,4.0
663893,3.0
663896,4.0
663903,4.0
663919,5.0
663924,5.0
663926,5.0
663927,5.0
663929,4.0
663937,4.0
663939,5.0
663940,3.0
663947,5.0
663949,5.0
663950,5.0
663966,4.0
663967,5.0
663971,4.0
663974,4.0
663980,4.0
664002,5.0
664003,4.0
664006,5.0
664010,5.0
664013,5.0
664019,4.0
664022,4.0
664030,3.0
664034,4.0
664035,4.0
664036,4.0
664038,4.0
664040,2.0
664044,5.0
664045,5.0
664046,5.0
664048,5.0
664053,5.0
664057,4.0
664061,5.0
664066,5.0
664072,4.0
664079,5.0
664092,5.0
664097,5.0
664098,5.0
664109,5.0
664116,4.0
664119,5.0
664129,2.0
664134,3.0
664139,4.0
664140,4.0
664142,5.0
664153,4.0
664158,5.0
664160,5.0
664162,5.0
664165,5.0
664173,5.0
664177,3.0
664187,4.0
664190,5.0
664192,5.0
664194,4.0
664197,3.0
664200,5.0
664205,4.0
664208,5.0
664221,5.0
664231,5.0
664242,4.0
664243,4.0
664244,4.0
664245,4.0
664247,3.0
664253,5.0
664257,4.0
664264,4.0
664266,4.0
664276,3.0
664277,5.0
664278,4.0
664281,4.0
664289,4.0
664304,4.0
664305,5.0
664307,5.0
664313,3.0
664314,2.0
664316,4.0
664320,3.0
664325,5.0
664329,5.0
664332,5.0
664339,4.0
664341,5.0
664361,5.0
664364,5.0
664366,4.0
664372,5.0
664375,5.0
664382,1.0
664400,5.0
664401,3.0
664403,4.0
664406,4.0
664410,4.0
664411,4.0
664413,4.0
664420,4.0
664424,5.0
664438,3.0
664444,5.0
664445,4.0
664448,4.0
664458,5.0
664463,4.0
664469,5.0
664475,5.0
664492,4.0
664496,5.0
664497,4.0
664499,4.0
664500,4.0
664506,4.0
664508,5.0
664513,5.0
664515,5.0
664518,5.0
664519,5.0
664520,4.0
664535,4.0
664540,4.0
664550,5.0
664553,4.0
664564,4.0
664566,4.0
664570,4.0
664585,4.0
664592,4.0
664599,5.0
664601,5.0
664604,5.0
664610,1.0
664613,5.0
664619,5.0
664628,5.0
664636,5.0
664639,4.0
664648,4.0
664650,5.0
664652,5.0
664656,5.0
664667,4.0
664669,4.0
664681,4.0
664687,5.0
664693,3.0
664713,4.0
664715,5.0
664718,4.0
664723,4.0
664728,5.0
664730,4.0
664734,5.0
664737,5.0
664740,4.0
664741,4.0
664751,5.0
664754,5.0
664756,4.0
664758,5.0
664763,5.0
664770,5.0
664775,5.0
664777,5.0
664797,4.0
664798,4.0
664805,3.0
664809,4.0
664813,5.0
664817,4.0
664821,5.0
664826,5.0
664829,5.0
664834,4.0
664837,5.0
664847,5.0
664861,4.0
664864,1.0
664884,5.0
664886,5.0
664890,5.0
664893,4.0
664895,5.0
664904,3.0
664906,5.0
664907,4.0
664909,5.0
664910,4.0
664914,5.0
664920,4.0
664921,4.0
664923,4.0
664926,5.0
664927,5.0
664939,5.0
664940,4.0
664952,4.0
664953,3.0
664958,4.0
664962,5.0
664963,5.0
664965,5.0
664969,4.0
664973,5.0
664978,5.0
664989,5.0
665000,5.0
665004,3.0
665006,5.0
665008,5.0
665018,4.0
665019,5.0
665020,5.0
665034,4.0
665049,5.0
665064,3.0
665073,4.0
665081,4.0
665083,5.0
665088,3.0
665100,5.0
665105,5.0
665112,3.0
665113,5.0
665116,5.0
665118,5.0
665129,5.0
665131,5.0
665132,5.0
665135,5.0
665143,5.0
665145,5.0
665157,4.0
665160,4.0
665165,5.0
665176,4.0
665181,4.0
665182,4.0
665193,5.0
665210,5.0
665214,5.0
665216,4.0
665221,4.0
665224,4.0
665233,5.0
665238,5.0
665247,4.0
665265,4.0
665266,5.0
665278,4.0
665279,5.0
665280,4.0
665289,5.0
665290,4.0
665319,5.0
665320,3.0
665326,4.0
665328,5.0
665342,5.0
665351,5.0
665374,4.0
665375,2.0
665378,4.0
665379,4.0
665384,4.0
665396,4.0
665404,5.0
665409,5.0
665411,5.0
665413,4.0
665415,4.0
665420,4.0
665430,5.0
665434,4.0
665436,4.0
665439,5.0
665441,4.0
665454,4.0
665457,5.0
665458,4.0
665471,5.0
665474,5.0
665478,3.0
665481,5.0
665485,5.0
665488,5.0
665489,4.0
665492,4.0
665511,5.0
665513,3.0
665517,4.0
665520,4.0
665522,5.0
665523,5.0
665528,4.0
665530,5.0
665536,4.0
665555,4.0
665556,4.0
665567,4.0
665570,4.0
665575,4.0
665589,5.0
665593,5.0
665595,4.0
665598,4.0
665611,5.0
665616,4.0
665622,4.0
665632,5.0
665635,4.0
665636,5.0
665638,5.0
665639,5.0
665643,4.0
665644,4.0
665650,5.0
665665,4.0
665682,4.0
665686,1.0
665689,4.0
665691,4.0
665710,5.0
665723,4.0
665734,4.0
665736,5.0
665745,5.0
665752,4.0
665753,4.0
665755,4.0
665762,4.0
665775,5.0
665779,3.0
665780,5.0
665783,5.0
665785,5.0
665788,4.0
665796,5.0
665797,3.0
665806,4.0
665812,4.0
665815,3.0
665820,5.0
665826,5.0
665828,3.0
665832,5.0
665836,4.0
665837,4.0
665845,5.0
665846,5.0
665849,5.0
665852,5.0
665866,4.0
665877,5.0
665878,5.0
665882,5.0
665895,5.0
665921,5.0
665932,5.0
665935,5.0
665945,4.0
665952,1.0
665954,4.0
665957,4.0
665959,5.0
665970,4.0
665978,3.0
665988,4.0
665991,4.0
665992,4.0
666006,4.0
666013,4.0
666014,5.0
666018,5.0
666019,4.0
666022,4.0
666024,4.0
666036,3.0
666038,3.0
666041,5.0
666050,5.0
666051,4.0
666060,5.0
666068,4.0
666071,5.0
666072,5.0
666076,5.0
666088,5.0
666092,4.0
666093,5.0
666096,4.0
666099,4.0
666113,4.0
666114,4.0
666133,5.0
666137,3.0
666138,4.0
666140,5.0
666143,4.0
666147,4.0
666148,5.0
666149,4.0
666150,5.0
666163,5.0
666171,5.0
666175,4.0
666180,5.0
666183,4.0
666194,5.0
666206,5.0
666207,3.0
666210,4.0
666219,4.0
666233,4.0
666238,4.0
666239,5.0
666247,5.0
666254,3.0
666266,3.0
666268,4.0
666284,4.0
666296,4.0
666316,3.0
666326,4.0
666330,4.0
666336,4.0
666344,4.0
666355,5.0
666359,5.0
666361,4.0
666364,5.0
666365,4.0
666369,5.0
666370,4.0
666371,5.0
666376,4.0
666380,5.0
666382,5.0
666385,5.0
666389,4.0
666397,4.0
666399,4.0
666401,5.0
666404,4.0
666405,5.0
666414,4.0
666429,4.0
666431,4.0
666435,5.0
666443,4.0
666453,5.0
666460,5.0
666469,4.0
666476,4.0
666486,5.0
666487,5.0
666497,4.0
666501,5.0
666505,5.0
666510,4.0
666513,4.0
666517,4.0
666526,4.0
666531,5.0
666546,4.0
666548,4.0
666551,5.0
666560,5.0
666564,5.0
666566,5.0
666569,5.0
666574,4.0
666576,4.0
666578,3.0
666579,5.0
666586,4.0
666590,4.0
666595,5.0
666600,4.0
666602,4.0
666604,4.0
666613,4.0
666616,3.0
666619,3.0
666623,4.0
666624,4.0
666628,5.0
666630,5.0
666635,4.0
666637,4.0
666644,4.0
666654,5.0
666656,4.0
666658,4.0
666660,5.0
666661,4.0
666664,5.0
666665,5.0
666667,4.0
666672,5.0
666692,4.0
666705,5.0
666710,4.0
666714,4.0
666733,4.0
666737,4.0
666747,5.0
666753,4.0
666754,4.0
666761,4.0
666763,4.0
666767,4.0
666781,4.0
666784,5.0
666799,4.0
666819,4.0
666831,4.0
666832,5.0
666834,4.0
666841,4.0
666843,4.0
666854,5.0
666858,5.0
666864,4.0
666865,4.0
666867,5.0
666873,5.0
666875,5.0
666885,5.0
666907,3.0
666908,4.0
666923,4.0
666931,4.0
666932,5.0
666941,5.0
666949,4.0
666952,4.0
666953,4.0
666961,5.0
666964,4.0
666967,5.0
666968,5.0
666971,4.0
666972,5.0
666980,4.0
666983,5.0
666994,4.0
666998,4.0
667000,4.0
667003,5.0
667022,5.0
667039,5.0
667041,5.0
667050,5.0
667054,4.0
667056,5.0
667057,5.0
667066,5.0
667069,4.0
667073,5.0
667074,4.0
667078,5.0
667079,5.0
667083,4.0
667088,5.0
667091,5.0
667098,5.0
667101,4.0
667102,4.0
667106,5.0
667125,4.0
667126,5.0
667127,4.0
667128,4.0
667133,4.0
667140,5.0
667141,4.0
667142,5.0
667148,3.0
667156,1.0
667157,5.0
667159,4.0
667166,3.0
667173,4.0
667177,4.0
667179,5.0
667184,5.0
667186,5.0
667189,5.0
667199,5.0
667200,4.0
667202,4.0
667206,5.0
667209,4.0
667210,5.0
667217,4.0
667224,5.0
667243,5.0
667251,5.0
667252,5.0
667265,4.0
667283,5.0
667285,5.0
667288,4.0
667307,4.0
667317,5.0
667321,4.0
667332,5.0
667335,5.0
667336,4.0
667348,4.0
667355,4.0
667363,2.0
667364,3.0
667366,4.0
667370,4.0
667372,4.0
667376,3.0
667379,5.0
667381,4.0
667390,5.0
667391,5.0
667395,5.0
667397,5.0
667400,4.0
667406,5.0
667423,5.0
667431,4.0
667435,3.0
667439,4.0
667440,4.0
667448,5.0
667450,3.0
667454,4.0
667464,5.0
667476,4.0
667487,4.0
667492,5.0
667503,5.0
667509,4.0
667515,4.0
667520,4.0
667523,4.0
667525,5.0
667528,4.0
667530,5.0
667534,5.0
667548,5.0
667553,1.0
667555,5.0
667573,5.0
667576,5.0
667587,5.0
667588,5.0
667589,5.0
667599,5.0
667603,5.0
667611,5.0
667613,4.0
667617,5.0
667618,5.0
667619,4.0
667624,5.0
667626,3.0
667628,5.0
667654,5.0
667658,4.0
667663,4.0
667665,4.0
667675,5.0
667677,5.0
667680,4.0
667683,4.0
667686,5.0
667688,4.0
667693,5.0
667694,1.0
667707,5.0
667708,4.0
667712,5.0
667716,4.0
667723,4.0
667727,4.0
667736,5.0
667744,4.0
667762,5.0
667766,5.0
667769,4.0
667788,4.0
667799,5.0
667810,5.0
667819,3.0
667835,5.0
667837,5.0
667844,5.0
667855,5.0
667859,4.0
667863,1.0
667865,5.0
667874,4.0
667877,4.0
667880,4.0
667881,4.0
667884,5.0
667887,4.0
667892,4.0
667895,4.0
667896,5.0
667899,5.0
667904,4.0
667909,5.0
667917,4.0
667918,5.0
667919,4.0
667923,4.0
667926,4.0
667930,3.0
667932,5.0
667953,4.0
667958,5.0
667959,4.0
667967,1.0
667971,5.0
667973,1.0
667974,5.0
667981,5.0
667982,5.0
667987,4.0
668001,4.0
668007,4.0
668019,3.0
668021,4.0
668025,5.0
668027,5.0
668029,4.0
668038,5.0
668045,5.0
668046,4.0
668052,4.0
668085,1.0
668094,4.0
668099,4.0
668108,5.0
668113,5.0
668123,5.0
668139,5.0
668143,5.0
668148,5.0
668157,4.0
668163,4.0
668164,4.0
668178,5.0
668187,5.0
668191,5.0
668197,3.0
668207,3.0
668214,5.0
668217,3.0
668220,5.0
668224,4.0
668225,5.0
668227,4.0
668232,5.0
668238,5.0
668240,5.0
668244,4.0
668245,4.0
668251,5.0
668260,4.0
668267,4.0
668270,4.0
668271,5.0
668282,5.0
668286,5.0
668288,5.0
668290,5.0
668295,2.0
668304,4.0
668314,4.0
668320,4.0
668329,5.0
668336,5.0
668340,4.0
668350,4.0
668356,5.0
668360,5.0
668370,5.0
668377,5.0
668382,5.0
668383,3.0
668395,5.0
668402,4.0
668404,5.0
668405,3.0
668410,5.0
668417,5.0
668421,5.0
668426,4.0
668427,5.0
668428,4.0
668429,4.0
668430,5.0
668432,5.0
668439,5.0
668440,5.0
668441,4.0
668443,4.0
668464,5.0
668469,4.0
668479,5.0
668494,4.0
668495,5.0
668501,4.0
668504,4.0
668525,4.0
668526,4.0
668527,3.0
668538,4.0
668539,2.0
668540,4.0
668545,4.0
668560,5.0
668564,4.0
668567,5.0
668583,4.0
668604,3.0
668606,3.0
668614,4.0
668616,5.0
668618,5.0
668625,4.0
668636,1.0
668638,5.0
668641,5.0
668643,5.0
668645,5.0
668654,5.0
668663,4.0
668667,4.0
668673,4.0
668678,4.0
668682,5.0
668691,5.0
668707,3.0
668708,5.0
668711,5.0
668712,5.0
668715,4.0
668719,5.0
668724,4.0
668732,4.0
668739,5.0
668742,4.0
668751,3.0
668752,4.0
668760,4.0
668764,4.0
668769,4.0
668776,4.0
668777,5.0
668783,5.0
668797,3.0
668803,5.0
668810,5.0
668824,4.0
668829,5.0
668837,4.0
668852,5.0
668858,4.0
668869,4.0
668870,4.0
668885,4.0
668889,5.0
668900,5.0
668902,4.0
668904,4.0
668907,5.0
668908,4.0
668915,4.0
668923,5.0
668925,4.0
668927,4.0
668938,4.0
668949,5.0
668954,5.0
668957,4.0
668961,5.0
668962,4.0
668963,3.0
668964,4.0
668966,4.0
668969,5.0
668973,4.0
668975,4.0
668976,5.0
668978,5.0
668980,5.0
668984,4.0
668989,4.0
668992,5.0
668999,5.0
669006,4.0
669009,5.0
669013,5.0
669025,5.0
669031,4.0
669047,5.0
669055,4.0
669058,1.0
669062,4.0
669076,4.0
669077,4.0
669078,5.0
669091,4.0
669120,5.0
669121,4.0
669136,5.0
669140,5.0
669142,4.0
669151,5.0
669152,5.0
669170,4.0
669173,4.0
669174,5.0
669180,4.0
669183,4.0
669187,4.0
669207,4.0
669209,5.0
669212,4.0
669217,4.0
669228,5.0
669234,4.0
669236,4.0
669238,5.0
669245,4.0
669247,4.0
669249,4.0
669257,3.0
669268,4.0
669272,4.0
669275,5.0
669280,5.0
669281,5.0
669288,4.0
669294,5.0
669300,5.0
669301,4.0
669304,4.0
669309,5.0
669311,5.0
669320,3.0
669323,3.0
669326,5.0
669331,5.0
669338,4.0
669339,5.0
669343,5.0
669357,4.0
669359,5.0
669366,5.0
669370,5.0
669373,5.0
669378,4.0
669381,5.0
669390,4.0
669393,4.0
669404,4.0
669408,5.0
669414,5.0
669419,5.0
669421,4.0
669423,4.0
669424,4.0
669432,5.0
669435,5.0
669439,4.0
669445,3.0
669447,4.0
669451,5.0
669453,3.0
669454,3.0
669467,5.0
669471,5.0
669474,4.0
669480,4.0
669484,5.0
669488,4.0
669489,5.0
669491,4.0
669499,4.0
669508,5.0
669512,5.0
669515,5.0
669531,5.0
669542,5.0
669544,5.0
669552,4.0
669554,5.0
669559,4.0
669563,4.0
669571,5.0
669573,4.0
669583,5.0
669585,4.0
669591,3.0
669594,5.0
669601,5.0
669606,5.0
669610,4.0
669613,5.0
669614,4.0
669615,5.0
669620,1.0
669622,5.0
669628,3.0
669643,4.0
669656,4.0
669664,4.0
669672,4.0
669675,5.0
669686,4.0
669688,5.0
669693,5.0
669699,5.0
669712,4.0
669720,4.0
669722,5.0
669733,4.0
669735,5.0
669741,4.0
669748,4.0
669749,4.0
669760,3.0
669770,4.0
669772,5.0
669781,5.0
669788,4.0
669808,5.0
669812,4.0
669821,5.0
669826,4.0
669829,5.0
669830,5.0
669834,5.0
669859,5.0
669860,5.0
669861,5.0
